C_hat x_p r_p stab
0.5306122448979592 -0.005704697986577181 0.0 2.0
0.5306122448979592 0.0016778523489932886 0.0 2.0
0.5306122448979592 -0.005704697986577181 0.0 2.0
0.5306122448979592 0.0016778523489932886 0.0 2.0
0.5306122448979592 0.30436241610738257 0.0 1.0
0.5306122448979592 0.311744966442953 0.0 1.0
0.5306122448979592 0.30436241610738257 0.0 1.0
0.5306122448979592 0.311744966442953 0.0 1.0
0.5306122448979592 0.31912751677852347 0.0 1.0
0.5306122448979592 0.311744966442953 0.0 1.0
0.5306122448979592 0.31912751677852347 0.0 1.0
0.5306122448979592 0.5258389261744967 0.0 2.0
0.5306122448979592 0.5332214765100671 0.0 2.0
0.5306122448979592 0.5258389261744967 0.0 2.0
0.5306122448979592 0.5332214765100671 0.0 2.0
0.536734693877551 -0.005704697986577181 0.0 2.0
0.536734693877551 0.0016778523489932886 0.0 2.0
0.536734693877551 -0.005704697986577181 0.0 2.0
0.536734693877551 0.0016778523489932886 0.0 2.0
0.536734693877551 0.30436241610738257 0.0 1.0
0.536734693877551 0.311744966442953 0.0 1.0
0.536734693877551 0.30436241610738257 0.0 1.0
0.536734693877551 0.311744966442953 0.0 1.0
0.536734693877551 0.31912751677852347 0.0 1.0
0.536734693877551 0.311744966442953 0.0 1.0
0.536734693877551 0.31912751677852347 0.0 1.0
0.536734693877551 0.5332214765100671 0.0 2.0
0.536734693877551 0.5406040268456376 0.0 2.0
0.536734693877551 0.5332214765100671 0.0 2.0
0.536734693877551 0.5406040268456376 0.0 2.0
0.5428571428571428 -0.005704697986577181 0.0 2.0
0.5428571428571428 0.0016778523489932886 0.0 2.0
0.5428571428571428 -0.005704697986577181 0.0 2.0
0.5428571428571428 0.0016778523489932886 0.0 2.0
0.5428571428571428 0.30436241610738257 0.0 1.0
0.5428571428571428 0.311744966442953 0.0 1.0
0.5428571428571428 0.30436241610738257 0.0 1.0
0.5428571428571428 0.311744966442953 0.0 1.0
0.5428571428571428 0.31912751677852347 0.0 1.0
0.5428571428571428 0.311744966442953 0.0 1.0
0.5428571428571428 0.31912751677852347 0.0 1.0
0.5428571428571428 0.5406040268456376 0.0 2.0
0.5428571428571428 0.547986577181208 0.0 2.0
0.5428571428571428 0.5406040268456376 0.0 2.0
0.5428571428571428 0.547986577181208 0.0 2.0
0.5489795918367347 -0.005704697986577181 0.0 2.0
0.5489795918367347 0.0016778523489932886 0.0 2.0
0.5489795918367347 -0.005704697986577181 0.0 2.0
0.5489795918367347 0.0016778523489932886 0.0 2.0
0.5489795918367347 0.30436241610738257 0.0 1.0
0.5489795918367347 0.311744966442953 0.0 1.0
0.5489795918367347 0.30436241610738257 0.0 1.0
0.5489795918367347 0.311744966442953 0.0 1.0
0.5489795918367347 0.31912751677852347 0.0 1.0
0.5489795918367347 0.311744966442953 0.0 1.0
0.5489795918367347 0.31912751677852347 0.0 1.0
0.5489795918367347 0.547986577181208 0.0 2.0
0.5489795918367347 0.5553691275167785 0.0 2.0
0.5489795918367347 0.547986577181208 0.0 2.0
0.5489795918367347 0.5553691275167785 0.0 2.0
0.5551020408163265 -0.005704697986577181 0.0 2.0
0.5551020408163265 0.0016778523489932886 0.0 2.0
0.5551020408163265 -0.005704697986577181 0.0 2.0
0.5551020408163265 0.0016778523489932886 0.0 2.0
0.5551020408163265 0.30436241610738257 0.0 1.0
0.5551020408163265 0.311744966442953 0.0 1.0
0.5551020408163265 0.30436241610738257 0.0 1.0
0.5551020408163265 0.311744966442953 0.0 1.0
0.5551020408163265 0.31912751677852347 0.0 1.0
0.5551020408163265 0.311744966442953 0.0 1.0
0.5551020408163265 0.31912751677852347 0.0 1.0
0.5551020408163265 0.5553691275167785 0.0 2.0
0.5551020408163265 0.562751677852349 0.0 2.0
0.5551020408163265 0.5553691275167785 0.0 2.0
0.5551020408163265 0.562751677852349 0.0 2.0
0.5612244897959183 -0.005704697986577181 0.0 2.0
0.5612244897959183 0.0016778523489932886 0.0 2.0
0.5612244897959183 -0.005704697986577181 0.0 2.0
0.5612244897959183 0.0016778523489932886 0.0 2.0
0.5612244897959183 0.30436241610738257 0.0 1.0
0.5612244897959183 0.311744966442953 0.0 1.0
0.5612244897959183 0.30436241610738257 0.0 1.0
0.5612244897959183 0.311744966442953 0.0 1.0
0.5612244897959183 0.31912751677852347 0.0 1.0
0.5612244897959183 0.311744966442953 0.0 1.0
0.5612244897959183 0.31912751677852347 0.0 1.0
0.5612244897959183 0.562751677852349 0.0 2.0
0.5673469387755102 -0.005704697986577181 0.0 2.0
0.5673469387755102 0.0016778523489932886 0.0 2.0
0.5673469387755102 -0.005704697986577181 0.0 2.0
0.5673469387755102 0.0016778523489932886 0.0 2.0
0.5673469387755102 0.30436241610738257 0.0 1.0
0.5673469387755102 0.311744966442953 0.0 1.0
0.5673469387755102 0.30436241610738257 0.0 1.0
0.5673469387755102 0.311744966442953 0.0 1.0
0.5673469387755102 0.31912751677852347 0.0 1.0
0.5673469387755102 0.562751677852349 0.0 2.0
0.5673469387755102 0.5701342281879195 0.0 2.0
0.5673469387755102 0.562751677852349 0.0 2.0
0.5673469387755102 0.5701342281879195 0.0 2.0
0.573469387755102 -0.005704697986577181 0.0 2.0
0.573469387755102 0.0016778523489932886 0.0 2.0
0.573469387755102 -0.005704697986577181 0.0 2.0
0.573469387755102 0.0016778523489932886 0.0 2.0
0.573469387755102 0.30436241610738257 0.0 1.0
0.573469387755102 0.311744966442953 0.0 1.0
0.573469387755102 0.30436241610738257 0.0 1.0
0.573469387755102 0.311744966442953 0.0 1.0
0.573469387755102 0.31912751677852347 0.0 1.0
0.573469387755102 0.5701342281879195 0.0 2.0
0.573469387755102 0.5775167785234899 0.0 2.0
0.573469387755102 0.5701342281879195 0.0 2.0
0.573469387755102 0.5775167785234899 0.0 2.0
0.5795918367346938 -0.005704697986577181 0.0 2.0
0.5795918367346938 0.0016778523489932886 0.0 2.0
0.5795918367346938 -0.005704697986577181 0.0 2.0
0.5795918367346938 0.0016778523489932886 0.0 2.0
0.5795918367346938 0.30436241610738257 0.0 1.0
0.5795918367346938 0.311744966442953 0.0 1.0
0.5795918367346938 0.30436241610738257 0.0 1.0
0.5795918367346938 0.311744966442953 0.0 1.0
0.5795918367346938 0.31912751677852347 0.0 1.0
0.5795918367346938 0.5775167785234899 0.0 2.0
0.5795918367346938 0.5848993288590604 0.0 2.0
0.5795918367346938 0.5775167785234899 0.0 2.0
0.5795918367346938 0.5848993288590604 0.0 2.0
0.5857142857142857 -0.005704697986577181 0.0 2.0
0.5857142857142857 0.0016778523489932886 0.0 2.0
0.5857142857142857 -0.005704697986577181 0.0 2.0
0.5857142857142857 0.0016778523489932886 0.0 2.0
0.5857142857142857 0.30436241610738257 0.0 1.0
0.5857142857142857 0.311744966442953 0.0 1.0
0.5857142857142857 0.30436241610738257 0.0 1.0
0.5857142857142857 0.311744966442953 0.0 1.0
0.5857142857142857 0.31912751677852347 0.0 1.0
0.5857142857142857 0.5848993288590604 0.0 2.0
0.5857142857142857 0.5922818791946308 0.0 2.0
0.5857142857142857 0.5848993288590604 0.0 2.0
0.5857142857142857 0.5922818791946308 0.0 2.0
0.5918367346938775 -0.005704697986577181 0.0 2.0
0.5918367346938775 0.0016778523489932886 0.0 2.0
0.5918367346938775 -0.005704697986577181 0.0 2.0
0.5918367346938775 0.0016778523489932886 0.0 2.0
0.5918367346938775 0.30436241610738257 0.0 1.0
0.5918367346938775 0.311744966442953 0.0 1.0
0.5918367346938775 0.30436241610738257 0.0 1.0
0.5918367346938775 0.311744966442953 0.0 1.0
0.5918367346938775 0.31912751677852347 0.0 1.0
0.5918367346938775 0.5922818791946308 0.0 2.0
0.5918367346938775 0.5996644295302014 0.0 2.0
0.5918367346938775 0.5922818791946308 0.0 2.0
0.5918367346938775 0.5996644295302014 0.0 2.0
0.5979591836734693 -0.005704697986577181 0.0 2.0
0.5979591836734693 0.0016778523489932886 0.0 2.0
0.5979591836734693 -0.005704697986577181 0.0 2.0
0.5979591836734693 0.0016778523489932886 0.0 2.0
0.5979591836734693 0.29697986577181207 0.0 1.0
0.5979591836734693 0.30436241610738257 0.0 1.0
0.5979591836734693 0.311744966442953 0.0 1.0
0.5979591836734693 0.30436241610738257 0.0 1.0
0.5979591836734693 0.311744966442953 0.0 1.0
0.5979591836734693 0.31912751677852347 0.0 1.0
0.5979591836734693 0.5922818791946308 0.0 2.0
0.5979591836734693 0.5996644295302014 0.0 2.0
0.5979591836734693 0.5922818791946308 0.0 2.0
0.5979591836734693 0.5996644295302014 0.0 2.0
0.6040816326530613 -0.005704697986577181 0.0 2.0
0.6040816326530613 0.0016778523489932886 0.0 2.0
0.6040816326530613 -0.005704697986577181 0.0 2.0
0.6040816326530613 0.0016778523489932886 0.0 2.0
0.6040816326530613 0.29697986577181207 0.0 1.0
0.6040816326530613 0.30436241610738257 0.0 1.0
0.6040816326530613 0.311744966442953 0.0 1.0
0.6040816326530613 0.30436241610738257 0.0 1.0
0.6040816326530613 0.311744966442953 0.0 1.0
0.6040816326530613 0.31912751677852347 0.0 1.0
0.6040816326530613 0.5996644295302014 0.0 2.0
0.6040816326530613 0.6070469798657718 0.0 2.0
0.6040816326530613 0.5996644295302014 0.0 2.0
0.6040816326530613 0.6070469798657718 0.0 2.0
0.610204081632653 -0.005704697986577181 0.0 2.0
0.610204081632653 0.0016778523489932886 0.0 2.0
0.610204081632653 -0.005704697986577181 0.0 2.0
0.610204081632653 0.0016778523489932886 0.0 2.0
0.610204081632653 0.29697986577181207 0.0 1.0
0.610204081632653 0.30436241610738257 0.0 1.0
0.610204081632653 0.311744966442953 0.0 1.0
0.610204081632653 0.30436241610738257 0.0 1.0
0.610204081632653 0.311744966442953 0.0 1.0
0.610204081632653 0.31912751677852347 0.0 1.0
0.610204081632653 0.6070469798657718 0.0 2.0
0.610204081632653 0.6144295302013423 0.0 2.0
0.610204081632653 0.6070469798657718 0.0 2.0
0.610204081632653 0.6144295302013423 0.0 2.0
0.6163265306122448 -0.005704697986577181 0.0 2.0
0.6163265306122448 0.0016778523489932886 0.0 2.0
0.6163265306122448 -0.005704697986577181 0.0 2.0
0.6163265306122448 0.0016778523489932886 0.0 2.0
0.6163265306122448 0.29697986577181207 0.0 1.0
0.6163265306122448 0.30436241610738257 0.0 1.0
0.6163265306122448 0.311744966442953 0.0 1.0
0.6163265306122448 0.30436241610738257 0.0 1.0
0.6163265306122448 0.311744966442953 0.0 1.0
0.6163265306122448 0.6144295302013423 0.0 2.0
0.6163265306122448 0.6218120805369127 0.0 2.0
0.6163265306122448 0.6144295302013423 0.0 2.0
0.6163265306122448 0.6218120805369127 0.0 2.0
0.6224489795918368 -0.005704697986577181 0.0 2.0
0.6224489795918368 0.0016778523489932886 0.0 2.0
0.6224489795918368 -0.005704697986577181 0.0 2.0
0.6224489795918368 0.0016778523489932886 0.0 2.0
0.6224489795918368 0.29697986577181207 0.0 1.0
0.6224489795918368 0.30436241610738257 0.0 1.0
0.6224489795918368 0.311744966442953 0.0 1.0
0.6224489795918368 0.30436241610738257 0.0 1.0
0.6224489795918368 0.311744966442953 0.0 1.0
0.6224489795918368 0.6218120805369127 0.0 2.0
0.6224489795918368 0.6291946308724832 0.0 2.0
0.6224489795918368 0.6218120805369127 0.0 2.0
0.6224489795918368 0.6291946308724832 0.0 2.0
0.6285714285714286 -0.005704697986577181 0.0 2.0
0.6285714285714286 0.0016778523489932886 0.0 2.0
0.6285714285714286 -0.005704697986577181 0.0 2.0
0.6285714285714286 0.0016778523489932886 0.0 2.0
0.6285714285714286 0.29697986577181207 0.0 1.0
0.6285714285714286 0.30436241610738257 0.0 1.0
0.6285714285714286 0.311744966442953 0.0 1.0
0.6285714285714286 0.30436241610738257 0.0 1.0
0.6285714285714286 0.311744966442953 0.0 1.0
0.6285714285714286 0.6291946308724832 0.0 2.0
0.6285714285714286 0.6365771812080537 0.0 2.0
0.6285714285714286 0.6291946308724832 0.0 2.0
0.6285714285714286 0.6365771812080537 0.0 2.0
0.6346938775510204 -0.005704697986577181 0.0 2.0
0.6346938775510204 0.0016778523489932886 0.0 2.0
0.6346938775510204 -0.005704697986577181 0.0 2.0
0.6346938775510204 0.0016778523489932886 0.0 2.0
0.6346938775510204 0.29697986577181207 0.0 1.0
0.6346938775510204 0.30436241610738257 0.0 1.0
0.6346938775510204 0.311744966442953 0.0 1.0
0.6346938775510204 0.30436241610738257 0.0 1.0
0.6346938775510204 0.311744966442953 0.0 1.0
0.6346938775510204 0.6291946308724832 0.0 2.0
0.6346938775510204 0.6365771812080537 0.0 2.0
0.6346938775510204 0.6291946308724832 0.0 2.0
0.6346938775510204 0.6365771812080537 0.0 2.0
0.6408163265306123 -0.005704697986577181 0.0 2.0
0.6408163265306123 0.0016778523489932886 0.0 2.0
0.6408163265306123 -0.005704697986577181 0.0 2.0
0.6408163265306123 0.0016778523489932886 0.0 2.0
0.6408163265306123 0.29697986577181207 0.0 1.0
0.6408163265306123 0.30436241610738257 0.0 1.0
0.6408163265306123 0.311744966442953 0.0 1.0
0.6408163265306123 0.30436241610738257 0.0 1.0
0.6408163265306123 0.311744966442953 0.0 1.0
0.6408163265306123 0.6365771812080537 0.0 2.0
0.6408163265306123 0.6439597315436242 0.0 2.0
0.6408163265306123 0.6365771812080537 0.0 2.0
0.6408163265306123 0.6439597315436242 0.0 2.0
0.6469387755102041 -0.005704697986577181 0.0 2.0
0.6469387755102041 0.0016778523489932886 0.0 2.0
0.6469387755102041 -0.005704697986577181 0.0 2.0
0.6469387755102041 0.0016778523489932886 0.0 2.0
0.6469387755102041 0.29697986577181207 0.0 1.0
0.6469387755102041 0.30436241610738257 0.0 1.0
0.6469387755102041 0.311744966442953 0.0 1.0
0.6469387755102041 0.30436241610738257 0.0 1.0
0.6469387755102041 0.311744966442953 0.0 1.0
0.6469387755102041 0.6439597315436242 0.0 2.0
0.6469387755102041 0.6513422818791946 0.0 2.0
0.6469387755102041 0.6439597315436242 0.0 2.0
0.6469387755102041 0.6513422818791946 0.0 2.0
0.6530612244897959 -0.005704697986577181 0.0 2.0
0.6530612244897959 0.0016778523489932886 0.0 2.0
0.6530612244897959 -0.005704697986577181 0.0 2.0
0.6530612244897959 0.0016778523489932886 0.0 2.0
0.6530612244897959 0.29697986577181207 0.0 1.0
0.6530612244897959 0.30436241610738257 0.0 1.0
0.6530612244897959 0.311744966442953 0.0 1.0
0.6530612244897959 0.30436241610738257 0.0 1.0
0.6530612244897959 0.311744966442953 0.0 1.0
0.6530612244897959 0.6513422818791946 0.0 2.0
0.6530612244897959 0.6587248322147651 0.0 2.0
0.6530612244897959 0.6513422818791946 0.0 2.0
0.6530612244897959 0.6587248322147651 0.0 2.0
0.6591836734693878 -0.005704697986577181 0.0 2.0
0.6591836734693878 0.0016778523489932886 0.0 2.0
0.6591836734693878 -0.005704697986577181 0.0 2.0
0.6591836734693878 0.0016778523489932886 0.0 2.0
0.6591836734693878 0.29697986577181207 0.0 1.0
0.6591836734693878 0.30436241610738257 0.0 1.0
0.6591836734693878 0.311744966442953 0.0 1.0
0.6591836734693878 0.30436241610738257 0.0 1.0
0.6591836734693878 0.311744966442953 0.0 1.0
0.6591836734693878 0.6587248322147651 0.0 2.0
0.6591836734693878 0.6661073825503355 0.0 2.0
0.6591836734693878 0.6587248322147651 0.0 2.0
0.6591836734693878 0.6661073825503355 0.0 2.0
0.6653061224489796 -0.005704697986577181 0.0 2.0
0.6653061224489796 0.0016778523489932886 0.0 2.0
0.6653061224489796 -0.005704697986577181 0.0 2.0
0.6653061224489796 0.0016778523489932886 0.0 2.0
0.6653061224489796 0.29697986577181207 0.0 1.0
0.6653061224489796 0.30436241610738257 0.0 1.0
0.6653061224489796 0.29697986577181207 0.0 1.0
0.6653061224489796 0.30436241610738257 0.0 1.0
0.6653061224489796 0.311744966442953 0.0 1.0
0.6653061224489796 0.30436241610738257 0.0 1.0
0.6653061224489796 0.311744966442953 0.0 1.0
0.6653061224489796 0.6661073825503355 0.0 2.0
0.6714285714285714 -0.005704697986577181 0.0 2.0
0.6714285714285714 0.0016778523489932886 0.0 2.0
0.6714285714285714 -0.005704697986577181 0.0 2.0
0.6714285714285714 0.0016778523489932886 0.0 2.0
0.6714285714285714 0.29697986577181207 0.0 1.0
0.6714285714285714 0.30436241610738257 0.0 1.0
0.6714285714285714 0.29697986577181207 0.0 1.0
0.6714285714285714 0.30436241610738257 0.0 1.0
0.6714285714285714 0.311744966442953 0.0 1.0
0.6714285714285714 0.30436241610738257 0.0 1.0
0.6714285714285714 0.311744966442953 0.0 1.0
0.6714285714285714 0.6661073825503355 0.0 2.0
0.6714285714285714 0.6734899328859061 0.0 2.0
0.6714285714285714 0.6661073825503355 0.0 2.0
0.6714285714285714 0.6734899328859061 0.0 2.0
0.6775510204081633 -0.005704697986577181 0.0 2.0
0.6775510204081633 0.0016778523489932886 0.0 2.0
0.6775510204081633 -0.005704697986577181 0.0 2.0
0.6775510204081633 0.0016778523489932886 0.0 2.0
0.6775510204081633 0.29697986577181207 0.0 1.0
0.6775510204081633 0.30436241610738257 0.0 1.0
0.6775510204081633 0.29697986577181207 0.0 1.0
0.6775510204081633 0.30436241610738257 0.0 1.0
0.6775510204081633 0.311744966442953 0.0 1.0
0.6775510204081633 0.30436241610738257 0.0 1.0
0.6775510204081633 0.311744966442953 0.0 1.0
0.6775510204081633 0.6734899328859061 0.0 2.0
0.6775510204081633 0.6808724832214765 0.0 2.0
0.6775510204081633 0.6734899328859061 0.0 2.0
0.6775510204081633 0.6808724832214765 0.0 2.0
0.6836734693877551 -0.005704697986577181 0.0 2.0
0.6836734693877551 0.0016778523489932886 0.0 2.0
0.6836734693877551 -0.005704697986577181 0.0 2.0
0.6836734693877551 0.0016778523489932886 0.0 2.0
0.6836734693877551 0.29697986577181207 0.0 1.0
0.6836734693877551 0.30436241610738257 0.0 1.0
0.6836734693877551 0.29697986577181207 0.0 1.0
0.6836734693877551 0.30436241610738257 0.0 1.0
0.6836734693877551 0.311744966442953 0.0 1.0
0.6836734693877551 0.30436241610738257 0.0 1.0
0.6836734693877551 0.311744966442953 0.0 1.0
0.6836734693877551 0.6808724832214765 0.0 2.0
0.6836734693877551 0.688255033557047 0.0 2.0
0.6836734693877551 0.6808724832214765 0.0 2.0
0.6836734693877551 0.688255033557047 0.0 2.0
0.689795918367347 -0.005704697986577181 0.0 2.0
0.689795918367347 0.0016778523489932886 0.0 2.0
0.689795918367347 -0.005704697986577181 0.0 2.0
0.689795918367347 0.0016778523489932886 0.0 2.0
0.689795918367347 0.29697986577181207 0.0 1.0
0.689795918367347 0.30436241610738257 0.0 1.0
0.689795918367347 0.29697986577181207 0.0 1.0
0.689795918367347 0.30436241610738257 0.0 1.0
0.689795918367347 0.311744966442953 0.0 1.0
0.689795918367347 0.30436241610738257 0.0 1.0
0.689795918367347 0.311744966442953 0.0 1.0
0.689795918367347 0.688255033557047 0.0 2.0
0.689795918367347 0.6956375838926174 0.0 2.0
0.689795918367347 0.688255033557047 0.0 2.0
0.689795918367347 0.6956375838926174 0.0 2.0
0.6959183673469388 -0.005704697986577181 0.0 2.0
0.6959183673469388 0.0016778523489932886 0.0 2.0
0.6959183673469388 -0.005704697986577181 0.0 2.0
0.6959183673469388 0.0016778523489932886 0.0 2.0
0.6959183673469388 0.29697986577181207 0.0 1.0
0.6959183673469388 0.30436241610738257 0.0 1.0
0.6959183673469388 0.29697986577181207 0.0 1.0
0.6959183673469388 0.30436241610738257 0.0 1.0
0.6959183673469388 0.311744966442953 0.0 1.0
0.6959183673469388 0.30436241610738257 0.0 1.0
0.6959183673469388 0.311744966442953 0.0 1.0
0.6959183673469388 0.6956375838926174 0.0 2.0
0.6959183673469388 0.7030201342281879 0.0 2.0
0.6959183673469388 0.6956375838926174 0.0 2.0
0.6959183673469388 0.7030201342281879 0.0 2.0
0.7020408163265306 -0.005704697986577181 0.0 2.0
0.7020408163265306 0.0016778523489932886 0.0 2.0
0.7020408163265306 -0.005704697986577181 0.0 2.0
0.7020408163265306 0.0016778523489932886 0.0 2.0
0.7020408163265306 0.29697986577181207 0.0 1.0
0.7020408163265306 0.30436241610738257 0.0 1.0
0.7020408163265306 0.29697986577181207 0.0 1.0
0.7020408163265306 0.30436241610738257 0.0 1.0
0.7020408163265306 0.311744966442953 0.0 1.0
0.7020408163265306 0.30436241610738257 0.0 1.0
0.7020408163265306 0.311744966442953 0.0 1.0
0.7020408163265306 0.7030201342281879 0.0 2.0
0.7081632653061225 -0.005704697986577181 0.0 2.0
0.7081632653061225 0.0016778523489932886 0.0 2.0
0.7081632653061225 -0.005704697986577181 0.0 2.0
0.7081632653061225 0.0016778523489932886 0.0 2.0
0.7081632653061225 0.29697986577181207 0.0 1.0
0.7081632653061225 0.30436241610738257 0.0 1.0
0.7081632653061225 0.29697986577181207 0.0 1.0
0.7081632653061225 0.30436241610738257 0.0 1.0
0.7081632653061225 0.311744966442953 0.0 1.0
0.7081632653061225 0.30436241610738257 0.0 1.0
0.7081632653061225 0.311744966442953 0.0 1.0
0.7081632653061225 0.7030201342281879 0.0 2.0
0.7081632653061225 0.7104026845637584 0.0 2.0
0.7081632653061225 0.7030201342281879 0.0 2.0
0.7081632653061225 0.7104026845637584 0.0 2.0
0.7142857142857143 -0.005704697986577181 0.0 2.0
0.7142857142857143 0.0016778523489932886 0.0 2.0
0.7142857142857143 -0.005704697986577181 0.0 2.0
0.7142857142857143 0.0016778523489932886 0.0 2.0
0.7142857142857143 0.29697986577181207 0.0 1.0
0.7142857142857143 0.30436241610738257 0.0 1.0
0.7142857142857143 0.29697986577181207 0.0 1.0
0.7142857142857143 0.30436241610738257 0.0 1.0
0.7142857142857143 0.311744966442953 0.0 1.0
0.7142857142857143 0.30436241610738257 0.0 1.0
0.7142857142857143 0.311744966442953 0.0 1.0
0.7142857142857143 0.7104026845637584 0.0 2.0
0.7142857142857143 0.7177852348993289 0.0 2.0
0.7142857142857143 0.7104026845637584 0.0 2.0
0.7142857142857143 0.7177852348993289 0.0 2.0
0.7204081632653061 -0.005704697986577181 0.0 2.0
0.7204081632653061 0.0016778523489932886 0.0 2.0
0.7204081632653061 -0.005704697986577181 0.0 2.0
0.7204081632653061 0.0016778523489932886 0.0 2.0
0.7204081632653061 0.29697986577181207 0.0 1.0
0.7204081632653061 0.30436241610738257 0.0 1.0
0.7204081632653061 0.29697986577181207 0.0 1.0
0.7204081632653061 0.30436241610738257 0.0 1.0
0.7204081632653061 0.311744966442953 0.0 1.0
0.7204081632653061 0.30436241610738257 0.0 1.0
0.7204081632653061 0.311744966442953 0.0 1.0
0.7204081632653061 0.7177852348993289 0.0 2.0
0.7204081632653061 0.7251677852348993 0.0 2.0
0.7204081632653061 0.7177852348993289 0.0 2.0
0.7204081632653061 0.7251677852348993 0.0 2.0
0.726530612244898 -0.005704697986577181 0.0 2.0
0.726530612244898 0.0016778523489932886 0.0 2.0
0.726530612244898 -0.005704697986577181 0.0 2.0
0.726530612244898 0.0016778523489932886 0.0 2.0
0.726530612244898 0.29697986577181207 0.0 1.0
0.726530612244898 0.30436241610738257 0.0 1.0
0.726530612244898 0.29697986577181207 0.0 1.0
0.726530612244898 0.30436241610738257 0.0 1.0
0.726530612244898 0.311744966442953 0.0 1.0
0.726530612244898 0.30436241610738257 0.0 1.0
0.726530612244898 0.311744966442953 0.0 1.0
0.726530612244898 0.7251677852348993 0.0 2.0
0.726530612244898 0.7325503355704698 0.0 2.0
0.726530612244898 0.7251677852348993 0.0 2.0
0.726530612244898 0.7325503355704698 0.0 2.0
0.7326530612244898 -0.005704697986577181 0.0 2.0
0.7326530612244898 0.0016778523489932886 0.0 2.0
0.7326530612244898 -0.005704697986577181 0.0 2.0
0.7326530612244898 0.0016778523489932886 0.0 2.0
0.7326530612244898 0.29697986577181207 0.0 1.0
0.7326530612244898 0.30436241610738257 0.0 1.0
0.7326530612244898 0.29697986577181207 0.0 1.0
0.7326530612244898 0.30436241610738257 0.0 1.0
0.7326530612244898 0.311744966442953 0.0 1.0
0.7326530612244898 0.30436241610738257 0.0 1.0
0.7326530612244898 0.311744966442953 0.0 1.0
0.7326530612244898 0.7325503355704698 0.0 2.0
0.7326530612244898 0.7399328859060402 0.0 2.0
0.7326530612244898 0.7325503355704698 0.0 2.0
0.7326530612244898 0.7399328859060402 0.0 2.0
